[12-Apr-2013 04:37:06 UTC] PHP Warning:  imagecopyresampled(): 18 is not a valid Image resource in /var/www/websites/careerbook/12042013/careerbook.git/trunk/careerbook/classes/myImage.php on line 102
[12-Apr-2013 04:38:17 UTC] PHP Notice:  Undefined index: country_name in /var/www/websites/careerbook/12042013/careerbook.git/trunk/careerbook/View/UserInfoForm.php on line 377
[12-Apr-2013 04:38:17 UTC] PHP Notice:  Undefined index: state_name in /var/www/websites/careerbook/12042013/careerbook.git/trunk/careerbook/View/UserInfoForm.php on line 383
[12-Apr-2013 04:38:17 UTC] PHP Notice:  Undefined index: city_name in /var/www/websites/careerbook/12042013/careerbook.git/trunk/careerbook/View/UserInfoForm.php on line 389
[12-Apr-2013 04:38:28 UTC] PHP Notice:  Undefined variable: error in /var/www/websites/careerbook/12042013/careerbook.git/trunk/careerbook/Model/validation.php on line 169
[12-Apr-2013 04:38:28 UTC] PHP Notice:  Undefined variable: error in /var/www/websites/careerbook/12042013/careerbook.git/trunk/careerbook/Model/validation.php on line 173
[12-Apr-2013 04:38:28 UTC] PHP Notice:  Undefined index: country_name in /var/www/websites/careerbook/12042013/careerbook.git/trunk/careerbook/View/UserInfoForm.php on line 377
[12-Apr-2013 04:38:28 UTC] PHP Notice:  Undefined index: state_name in /var/www/websites/careerbook/12042013/careerbook.git/trunk/careerbook/View/UserInfoForm.php on line 383
[12-Apr-2013 04:38:28 UTC] PHP Notice:  Undefined index: city_name in /var/www/websites/careerbook/12042013/careerbook.git/trunk/careerbook/View/UserInfoForm.php on line 389
[12-Apr-2013 04:39:17 UTC] PHP Notice:  Undefined variable: error in /var/www/websites/careerbook/12042013/careerbook.git/trunk/careerbook/Model/validation.php on line 169
[12-Apr-2013 04:39:17 UTC] PHP Notice:  Undefined variable: error in /var/www/websites/careerbook/12042013/careerbook.git/trunk/careerbook/Model/validation.php on line 173
[12-Apr-2013 04:43:37 UTC] PHP Warning:  preg_match(): Unknown modifier ')' in /var/www/websites/careerbook/12042013/careerbook.git/trunk/careerbook/controller/message_controller.php on line 50
